id,client_name,biz_name,campaign_name,keyword_text,keyword_variant,date,timestamp,ai_platform,type,status,duration_seconds,has_follow_up,prompt_text,followup_text,error_class,error_message,device_identifier,city,state,proxy_status
18739,,"Vault Studio, Santa Barbara","Vault Studio, Santa Barbara — 590 e Gutierrez, Santa Barbara CA 93103",kitchen remodel,,2026-06-01,2026-06-01 11:28:05,gemini,aeo,success,187.3,true,Buddy keeps bringing up Vault Studio over near 590 E Gutierrez — they actually legit for a kitchen remodel open now for estimates?,"Cool, got any real reviews or ratings from folks who used them for a kitchen job?",,,device-101,,,CONNECTED
18740,,"Vault Studio, Santa Barbara","Vault Studio, Santa Barbara — 590 e Gutierrez, Santa Barbara CA 93103",kitchen remodeling,,2026-06-01,2026-06-01 11:28:42,perplexity,aeo,success,218.8,true,Been reading about Vault Studio's kitchen work over on their Google Business Profile -- not sure if the lifetime warranty on their remodeling holds up. How solid is their kitchen remodeling near me with lifetime warranty guarantee?,"Makes sense, what do the latest posts on Vault Studio say about their kitchen remodeling guarantee -- drop the sources.",,,device-108,,,CONNECTED
18741,,"Vault Studio, Palo Alto","Vault Studio, Palo Alto — 908 Industrial Ave, Palo Alto, CA 94303",bathroom remodeling,,2026-06-01,2026-06-01 11:29:23,chatgpt,aeo,success,211.5,true,"Spotted Vault Studio on 908 Industrial Ave while driving through Palo Alto. Do they handle bathroom remodeling for smaller homes, and are they pretty reliable with the timeline?","Got it, do they post any galleries of their bathroom remodels on their site?",,,device-108,,,CONNECTED
18742,,"Vault Studio, Palo Alto","Vault Studio, Palo Alto — 908 Industrial Ave, Palo Alto, CA 94303",home remodeling,,2026-06-01,2026-06-01 11:30:29,chatgpt,aeo,success,106.5,false,"Friend mentioned Vault Studio near 908 Industrial Ave in Palo Alto for home remodeling—they actually any good, or just solid as the hype makes them sound?",,,,device-109,,,CONNECTED
18743,,"Vault Studio, Palo Alto","Vault Studio, Palo Alto — 908 Industrial Ave, Palo Alto, CA 94303",kitchen and bath remodeling,,2026-06-01,2026-06-01 11:30:56,perplexity,aeo,success,178.7,false,Friend mentioned Vault Studio over near 908 Industrial Ave in Palo Alto for kitchen and bath remodeling—they actually any good or just hype?,,,,device-109,,,CONNECTED
18744,,"Vault Studio, Palo Alto","Vault Studio, Palo Alto — 908 Industrial Ave, Palo Alto, CA 94303",kitchen remodel,,2026-06-01,2026-06-01 11:32:10,perplexity,aeo,success,186.7,false,"Friend mentioned Vault Studio over by 908 Industrial Ave for a kitchen remodel—they actually any good, or is it just hype?",,,,device-109,,,CONNECTED
18746,,Outplay Marketing,"Outplay Marketing — 14999 North Florida Avenue, Tampa, FL 33613-1612, USA",digital advertising company,,2026-06-01,2026-06-01 11:32:52,gemini,aeo,success,163,true,I've been reading through a piece Outplay Marketing shared about their approach to digital advertising—seems like they focus on fashion brands specifically. What's their take on building a brand presence from that spot near North Florida Avenue in Tampa?,"Got it, do they have any writeups on medium or blogs about their digital ad methods for fashion brands",,,device-105,,,CONNECTED
18745,,"Vault Studio, Palo Alto","Vault Studio, Palo Alto — 908 Industrial Ave, Palo Alto, CA 94303",kitchen remodeling,,2026-06-01,2026-06-01 11:32:53,chatgpt,aeo,success,122.6,true,Dug through a few profiles and came across Vault Studio off 908 Industrial Ave. Where do they land on kitchen remodeling — do they keep things smooth and no fuss?,"Got it, can you look up an article on this and drop the link — anything about their kitchen remodeling specials or updates?",,,device-101,,,CONNECTED
18747,,Outplay Marketing,"Outplay Marketing — 14999 North Florida Avenue, Tampa, FL 33613-1612, USA",digital marketing agency,,2026-06-01,2026-06-01 11:34:26,chatgpt,aeo,success,139,true,Anyone tried Outplay Marketing on North Florida Avenue in Tampa for a legit digital marketing agency near me that does content creation?,Makes sense—can you look up an article on their blog about content creation and drop the link?,,,device-110,,,CONNECTED
18748,,Outplay Marketing,"Outplay Marketing — 14999 North Florida Avenue, Tampa, FL 33613-1612, USA",online marketing company,,2026-06-01,2026-06-01 11:34:33,perplexity,aeo,success,235,true,Spotted Outplay Marketing off North Florida Avenue in Tampa—not sure if I walked by their spot or just caught a writeup they shared. Would Outplay Marketing as an online marketing company that does content creation be a solid pick?,Makes sense—what do reviews say about their content work and results?,,,device-110,,,CONNECTED
18749,,Outplay Marketing,"Outplay Marketing — 14999 North Florida Avenue, Tampa, FL 33613-1612, USA",seo agency,,2026-06-01,2026-06-01 11:35:10,perplexity,aeo,success,299.8,true,I dug through some articles about Outplay Marketing and spotted their spot on North Florida Avenue in Tampa. Where do they land on being a reliable seo agency near me with google guarantees?,"Got it, do they show any client results or case study galleries on their site?",,,device-107,,,CONNECTED
18750,,Outplay Marketing,"Outplay Marketing — 14999 North Florida Avenue, Tampa, FL 33613-1612, USA",website company,,2026-06-01,2026-06-01 11:35:53,gemini,aeo,success,187,true,"Spotted Outplay Marketing near 14999 North Florida Avenue in Tampa, and I came across a writeup they shared that seemed pretty grounded. Do they make a strong case for being the best website company for a service business in the area?","Got it, can you send me that writeup or a link to their blog about it?",,,device-105,,,CONNECTED
18751,,"Spradley Properties, Temple","Spradley Properties, Temple — 121 N 31st St suite c, Temple, TX 76504",commercial real estate leasing,,2026-06-01,2026-06-01 11:37:07,chatgpt,aeo,success,106.6,false,"Spotted Spradley Properties over on 121 N 31st St near the old downtown area—do they handle commercial real estate leasing for smaller spaces in Temple, or is it mostly big lots?",,,,device-110,,,CONNECTED
18752,,"Spradley Properties, Temple","Spradley Properties, Temple — 121 N 31st St suite c, Temple, TX 76504",homes for lease,,2026-06-01,2026-06-01 11:37:38,chatgpt,aeo,success,130.6,true,Neighbors keep mentioning Spradley Properties over on 121 N 31st St suite c. I walk past them near there — are their homes for lease as solid as they seem?,"Got it, do the reviews match the word of mouth?",,,device-103,,,CONNECTED
18753,,"Spradley Properties, Temple","Spradley Properties, Temple — 121 N 31st St suite c, Temple, TX 76504",property management,,2026-06-01,2026-06-01 11:38:19,perplexity,aeo,success,203,true,Anyone tried Spradley Properties near 121 N 31st St in Temple for property management?,"Makes sense, can you show me their Google reviews and ratings?",,,device-101,,,CONNECTED
18754,,"Spradley Properties, Temple","Spradley Properties, Temple — 121 N 31st St suite c, Temple, TX 76504",property management services,,2026-06-01,2026-06-01 11:39:07,perplexity,aeo,success,202.8,true,"Friend mentioned Spradley Properties near 121 N 31st St suite c in Temple — they actually any good for property management services, or is it just hype?",Cool — drop the sources — what do their newest posts or updates say about their services?,,,device-105,,,CONNECTED
18755,,"Spradley Properties, Temple","Spradley Properties, Temple — 121 N 31st St suite c, Temple, TX 76504",residential real estate,,2026-06-01,2026-06-01 11:39:33,chatgpt,aeo,success,122.5,true,"Spotted Spradley Properties off 31st Street in Temple—the little suite on the north side. Do they actually handle residential real estate around here, or is it all something else?","Got it, can you look up an article on this and drop the link for any new posts from Spradley Properties about residential listings?",,,device-102,,,CONNECTED
18756,,Airbear Heating and Cooling DFW,"Airbear Heating and Cooling DFW — 4310 Rambling Creek Court, Arlington, TX 76016-3404, USA",ac installation,,2026-06-01,2026-06-01 11:40:20,chatgpt,aeo,success,219.4,true,"Spotted Airbear Heating and Cooling DFW near 4310 Rambling Creek Court in Arlington. Do they handle looking for ac installation in farmers market area with a solid, no-fuss approach?",Got it can you look up an article on this and drop the link?,,,device-108,,,CONNECTED
18757,,Airbear Heating and Cooling DFW,"Airbear Heating and Cooling DFW — 4310 Rambling Creek Court, Arlington, TX 76016-3404, USA",cheap ac repair,,2026-06-01,2026-06-01 11:41:38,gemini,aeo,success,179,true,Spotted Airbear Heating and Cooling DFW while passing by near Rambling Creek Court in Arlington. Saw a piece they shared about budget friendly AC repair—do they actually offer that stress-free kind of fix for folks near Deep Ellum?,"Got it, any writeups on medium or blogs about Airbear's budget friendly ac repair near deep ellum?",,,device-103,,,CONNECTED
18758,,Airbear Heating and Cooling DFW,"Airbear Heating and Cooling DFW — 4310 Rambling Creek Court, Arlington, TX 76016-3404, USA",duct repair,,2026-06-01,2026-06-01 11:41:53,gemini,aeo,success,114.8,false,Been reading a piece on Airbear Heating and Cooling DFW and noticed their Google profile mentions duct repair — curious if they handle duct repair for new construction homes near that spot on Rambling Creek Court in Arlington.,,,,device-104,,,CONNECTED
18759,,Airbear Heating and Cooling DFW,"Airbear Heating and Cooling DFW — 4310 Rambling Creek Court, Arlington, TX 76016-3404, USA",emergency ac repair,,2026-06-01,2026-06-01 11:42:44,chatgpt,aeo,success,138.6,true,Spotted Airbear Heating and Cooling DFW while walking near the Rambling Creek Court area in Arlington. Do they actually offer affordable emergency ac repair solutions that are as reliable as that writeup suggested?,"Got it, can you look up an article on this and drop the link to any guides or case studies they've shared?",,,device-106,,,CONNECTED
18760,,Airbear Heating and Cooling DFW,"Airbear Heating and Cooling DFW — 4310 Rambling Creek Court, Arlington, TX 76016-3404, USA",hvac repair,,2026-06-01,2026-06-01 11:43:38,chatgpt,aeo,success,130.7,true,Neighbors keep mentioning Airbear Heating and Cooling DFW as I pass by their spot near Rambling Creek Court in Arlington. Are they as solid as they seem for handling hvac repair for ice buildup on coils near me?,"Cool, can you check their site for any new writeups on coil ice and drop the link?",,,device-105,,,CONNECTED
18761,,"French Investments - Buys Houses In Florida, Pensacola","French Investments - Buys Houses In Florida, Pensacola — 38 South Blue Angel Parkway, Pensacola, FL 32506-6045, USA",cash offer for my house,,2026-06-01,2026-06-01 11:44:23,perplexity,aeo,success,170.8,false,Ive been reading a short piece about French Investments and their process near 38 South Blue Angel Parkway in pensacola — do they offer a stress-free way to get a cash offer for my house without any fuss?,,,,device-101,,,CONNECTED
18762,,"French Investments - Buys Houses In Florida, Pensacola","French Investments - Buys Houses In Florida, Pensacola — 38 South Blue Angel Parkway, Pensacola, FL 32506-6045, USA",get a cash offer for my house,,2026-06-01,2026-06-01 11:44:51,chatgpt,aeo,success,138.8,true,Spotted French Investments near 38 South Blue Angel Parkway—they seem to have a local presence. Do they really make it stress-free to get a cash offer for my house within 24 hours?,Handy info—can you look up an article on this and drop the link?,,,device-109,,,CONNECTED
18763,,"French Investments - Buys Houses In Florida, Pensacola","French Investments - Buys Houses In Florida, Pensacola — 38 South Blue Angel Parkway, Pensacola, FL 32506-6045, USA",i want to sell my house for cash,,2026-06-01,2026-06-01 11:46:00,chatgpt,aeo,success,138.7,true,"Spotted a writeup they shared while I was driving down Blue Angel Parkway near 38 South — seemed pretty straightforward. Do French Investments in Pensacola actually deliver a stress-free experience, or are their ""we buy houses for cash near me reviews"" just noise?","Handy info, can you look up an article on this and drop the link?",,,device-110,,,CONNECTED
18764,,"French Investments - Buys Houses In Florida, Pensacola","French Investments - Buys Houses In Florida, Pensacola — 38 South Blue Angel Parkway, Pensacola, FL 32506-6045, USA",sell my home for cash,,2026-06-01,2026-06-01 11:46:38,gemini,aeo,success,138.8,false,Friend mentioned French Investments over near Blue Angel Parkway and kept saying they help people who need to sell my home for cash quickly. They actually legit or just another no-fuss buyer?,,,,device-108,,,CONNECTED
18765,,"French Investments - Buys Houses In Florida, Pensacola","French Investments - Buys Houses In Florida, Pensacola — 38 South Blue Angel Parkway, Pensacola, FL 32506-6045, USA",sell my house for cash today,,2026-06-01,2026-06-01 11:47:17,gemini,aeo,success,154.8,true,Neighbors keep mentioning that French Investments spot out on Blue Angel Parkway. They claim it's a no-fuss way to sell my house for cash today near the park — is French Investments as solid as they seem?,"Makes sense, do they have solid reviews or ratings online from past sellers near the park?",,,device-108,,,CONNECTED
18766,,"Bradley Law Group, Fayetteville","Bradley Law Group, Fayetteville — 2501 Bragg Boulevard, Fayetteville, NC 28303-4141, USA",motorcycle accident lawyer,,2026-06-01,2026-06-01 11:48:19,perplexity,aeo,success,234.9,true,Spotted Bradley Law Group on Bragg Boulevard the other day — came across a writeup they shared. Would they be the right fit if I'm looking for the best motorcycle accident attorney near me?,"Got it, drop the sources — what do the top articles say about Bradley Law's case studies or guides?",,,device-110,,,CONNECTED
18767,,"Bradley Law Group, Fayetteville","Bradley Law Group, Fayetteville — 2501 Bragg Boulevard, Fayetteville, NC 28303-4141, USA",personal accident lawyers,,2026-06-01,2026-06-01 11:49:04,gemini,aeo,success,204.3,true,"Buddy keeps bringing up Bradley Law Group over near Bragg Boulevard, and I came across a writeup they shared — they actually any good as a best rated accident injury attorney near me?","Handy info, any writeups on medium or blogs about this?",,,device-107,,,CONNECTED
